,,,num_fault,vl_opt,lb_opt,vl_lr,lb_lr,vl_act,lb_act,vl_loss,lb_loss,vl_epoch,lb_epoch,ft_val_loss,ft_val_accuracy,ft_loss,ft_accuracy,time,autoTrainer,ft_not_converge_mean,ft_not_converge_std,ft_not_converge_skew,ft_not_converge_median,ft_not_converge_var,ft_not_converge_sem,ft_not_converge_max,ft_not_converge_min,ft_unstable_loss_mean,ft_unstable_loss_std,ft_unstable_loss_skew,ft_unstable_loss_median,ft_unstable_loss_var,ft_unstable_loss_sem,ft_unstable_loss_max,ft_unstable_loss_min,ft_nan_loss_mean,ft_nan_loss_std,ft_nan_loss_skew,ft_nan_loss_median,ft_nan_loss_var,ft_nan_loss_sem,ft_nan_loss_max,ft_nan_loss_min,ft_test_not_well_mean,ft_test_not_well_std,ft_test_not_well_skew,ft_test_not_well_median,ft_test_not_well_var,ft_test_not_well_sem,ft_test_not_well_max,ft_test_not_well_min,ft_test_turn_bad_mean,ft_test_turn_bad_std,ft_test_turn_bad_skew,ft_test_turn_bad_median,ft_test_turn_bad_var,ft_test_turn_bad_sem,ft_test_turn_bad_max,ft_test_turn_bad_min,ft_sc_accuracy_mean,ft_sc_accuracy_std,ft_sc_accuracy_skew,ft_sc_accuracy_median,ft_sc_accuracy_var,ft_sc_accuracy_sem,ft_sc_accuracy_max,ft_sc_accuracy_min,ft_died_relu_mean,ft_died_relu_std,ft_died_relu_skew,ft_died_relu_median,ft_died_relu_var,ft_died_relu_sem,ft_died_relu_max,ft_died_relu_min,ft_vanish_gradient_mean,ft_vanish_gradient_std,ft_vanish_gradient_skew,ft_vanish_gradient_median,ft_vanish_gradient_var,ft_vanish_gradient_sem,ft_vanish_gradient_max,ft_vanish_gradient_min,ft_explode_gradient_mean,ft_explode_gradient_std,ft_explode_gradient_skew,ft_explode_gradient_median,ft_explode_gradient_var,ft_explode_gradient_sem,ft_explode_gradient_max,ft_explode_gradient_min,ft_nan_gradient_mean,ft_nan_gradient_std,ft_nan_gradient_skew,ft_nan_gradient_median,ft_nan_gradient_var,ft_nan_gradient_sem,ft_nan_gradient_max,ft_nan_gradient_min,ft_large_weight_mean,ft_large_weight_std,ft_large_weight_skew,ft_large_weight_median,ft_large_weight_var,ft_large_weight_sem,ft_large_weight_max,ft_large_weight_min,ft_nan_weight_mean,ft_nan_weight_std,ft_nan_weight_skew,ft_nan_weight_median,ft_nan_weight_var,ft_nan_weight_sem,ft_nan_weight_max,ft_nan_weight_min,ft_weight_change_little_mean,ft_weight_change_little_std,ft_weight_change_little_skew,ft_weight_change_little_median,ft_weight_change_little_var,ft_weight_change_little_sem,ft_weight_change_little_max,ft_weight_change_little_min,ft_decrease_acc_mean,ft_decrease_acc_std,ft_decrease_acc_skew,ft_decrease_acc_median,ft_decrease_acc_var,ft_decrease_acc_sem,ft_decrease_acc_max,ft_decrease_acc_min,ft_increase_loss_mean,ft_increase_loss_std,ft_increase_loss_skew,ft_increase_loss_median,ft_increase_loss_var,ft_increase_loss_sem,ft_increase_loss_max,ft_increase_loss_min,ft_cons_mean_weight_mean,ft_cons_mean_weight_std,ft_cons_mean_weight_skew,ft_cons_mean_weight_median,ft_cons_mean_weight_var,ft_cons_mean_weight_sem,ft_cons_mean_weight_max,ft_cons_mean_weight_min,ft_cons_std_weight_mean,ft_cons_std_weight_std,ft_cons_std_weight_skew,ft_cons_std_weight_median,ft_cons_std_weight_var,ft_cons_std_weight_sem,ft_cons_std_weight_max,ft_cons_std_weight_min,ft_nan_acc_mean,ft_nan_acc_std,ft_nan_acc_skew,ft_nan_acc_median,ft_nan_acc_var,ft_nan_acc_sem,ft_nan_acc_max,ft_nan_acc_min,ft_NC0.1_mean,ft_NC0.1_std,ft_NC0.1_skew,ft_NC0.1_median,ft_NC0.1_var,ft_NC0.1_sem,ft_NC0.1_max,ft_NC0.1_min,ft_NC0.3_mean,ft_NC0.3_std,ft_NC0.3_skew,ft_NC0.3_median,ft_NC0.3_var,ft_NC0.3_sem,ft_NC0.3_max,ft_NC0.3_min,ft_NC0.5_mean,ft_NC0.5_std,ft_NC0.5_skew,ft_NC0.5_median,ft_NC0.5_var,ft_NC0.5_sem,ft_NC0.5_max,ft_NC0.5_min,ft_NC0.7_mean,ft_NC0.7_std,ft_NC0.7_skew,ft_NC0.7_median,ft_NC0.7_var,ft_NC0.7_sem,ft_NC0.7_max,ft_NC0.7_min,ft_NC0.9_mean,ft_NC0.9_std,ft_NC0.9_skew,ft_NC0.9_median,ft_NC0.9_var,ft_NC0.9_sem,ft_NC0.9_max,ft_NC0.9_min,ft_TKNC_mean,ft_TKNC_std,ft_TKNC_skew,ft_TKNC_median,ft_TKNC_var,ft_TKNC_sem,ft_TKNC_max,ft_TKNC_min,ft_TKNP_mean,ft_TKNP_std,ft_TKNP_skew,ft_TKNP_median,ft_TKNP_var,ft_TKNP_sem,ft_TKNP_max,ft_TKNP_min,ft_KMNC_mean,ft_KMNC_std,ft_KMNC_skew,ft_KMNC_median,ft_KMNC_var,ft_KMNC_sem,ft_KMNC_max,ft_KMNC_min,ft_NBC_mean,ft_NBC_std,ft_NBC_skew,ft_NBC_median,ft_NBC_var,ft_NBC_sem,ft_NBC_max,ft_NBC_min,ft_SNAC_mean,ft_SNAC_std,ft_SNAC_skew,ft_SNAC_median,ft_SNAC_var,ft_SNAC_sem,ft_SNAC_max,ft_SNAC_min,is_kill,is_faulty,impact_val_acc
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,loss_mean_squared_error,1,1,,0,,0,,0,mean_squared_error,1,,0,0.056031738,0.914399981,0.057244155,0.9053,13.02931352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.22,11.12062421,0.220735739,18.5,123.6682828,1.112062421,43,0,18.86,11.20066737,0.292324142,17,125.4549495,1.120066737,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08782157,0.027205129,0.601369469,0.078802355,0.000740119,0.002720513,0.14247191,0.05744623,0.689414063,0.241387169,-1.063465758,0.810546875,0.058267765,0.024138717,0.91796875,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984864121,0.000472779,-0.080250758,0.984864121,2.24E-07,0.000149506,0.985552116,0.984176127,0.91754386,0.018361062,-0.459447335,0.923546612,0.000337129,0.005806278,0.938424493,0.888888889,0.674320605,0.029073732,-0.54591814,0.680856553,0.000845282,0.009193921,0.711558308,0.622291022,0.449656003,0.014673643,-0.793359921,0.453130375,0.000215316,0.004640213,0.46749226,0.421740626,0.12120743,0.010997471,-0.226930883,0.121173031,0.000120944,0.003477706,0.138974888,0.100619195,0.335724114,0.010466493,-0.538061233,0.338837289,0.000109547,0.003309796,0.349329205,0.318369453,58953.7,164.3911663,1.091276587,58917,27024.45556,51.98505127,59310,58774,0.983525972,0.000921502,-0.353621895,0.983384933,8.49E-07,0.000291404,0.984743722,0.981785346,0.000318197,0.000186001,0.317941105,0.000343997,3.46E-08,5.88E-05,0.000687994,0,0.000636395,0.000372002,0.317941105,0.000687994,1.38E-07,0.000117637,0.001375989,0,1,1,0.005237
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,loss_mean_squared_error,2,1,,0,,0,,0,mean_squared_error,1,,0,0.056036189,0.914499998,0.057253242,0.90535,1.190079195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.14,13.97473912,-0.066191857,23,195.2933333,1.397473912,44,0,16.9,11.47196847,-0.024175494,17,131.6060606,1.147196847,35,0,0,0,0,0,0,0,0,0,0.1,0.301511345,2.707448808,0,0.090909091,0.030151134,1,0,0,0,0,0,0,0,0,0,0.087916318,0.027658233,0.52554766,0.07946061,0.000764978,0.002765823,0.14234015,0.054646097,0.688710938,0.242538982,-0.984256834,0.80859375,0.058825158,0.024253898,0.9375,0.0859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984881321,0.000454704,-0.08930417,0.984864121,2.07E-07,0.00014379,0.985552116,0.984176127,0.91745786,0.01837113,-0.455874455,0.923202614,0.000337498,0.005809461,0.938080495,0.88871689,0.674303406,0.02911248,-0.538585575,0.680942552,0.000847536,0.009206174,0.711730306,0.622291022,0.449570003,0.014613429,-0.783691047,0.452958376,0.000213552,0.004621172,0.467664259,0.421740626,0.121138631,0.010814217,-0.297495325,0.121087031,0.000116947,0.003419756,0.138286894,0.100619195,0.335672515,0.010459503,-0.562416655,0.338923289,0.000109401,0.003307585,0.348985208,0.318541452,58951.9,162.4995385,1.075887829,58916,26406.1,51.38686603,59303,58779,0.983525972,0.000927865,-0.242876786,0.983359133,8.61E-07,0.000293417,0.984778122,0.981819745,0.000309598,0.000147291,0.617048879,0.000257998,2.17E-08,4.66E-05,0.000601995,8.60E-05,0.000619195,0.000294582,0.617048879,0.000515996,8.68E-08,9.32E-05,0.00120399,0.000171999,1,1,0.005237
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,loss_mean_squared_error,3,1,,0,,0,,0,mean_squared_error,1,,0,0.05603892,0.914600015,0.057252367,0.9051,1.107998559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.34,15.40052472,0.033021214,26,237.1761616,1.540052472,51,0,20.7,14.53765574,0.218249015,21,211.3434343,1.453765574,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088102773,0.027199913,0.557996015,0.077831202,0.000739835,0.002719991,0.14127328,0.055813696,0.6846875,0.239870777,-0.970606491,0.814453125,0.05753799,0.023987078,0.9296875,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984864121,0.000444099,0,0.984864121,1.97E-07,0.000140436,0.985552116,0.984176127,0.91747506,0.018333042,-0.452022471,0.923288614,0.0003361,0.005797417,0.938424493,0.888888889,0.674578603,0.029218961,-0.537807214,0.681028552,0.000853748,0.009239847,0.712590299,0.622291022,0.449931201,0.014769743,-0.825523258,0.45373237,0.000218145,0.004670603,0.467664259,0.421740626,0.121379429,0.010935425,-0.281231033,0.121345029,0.000119584,0.003458085,0.13880289,0.100791194,0.335706914,0.010444281,-0.54290057,0.33875129,0.000109083,0.003302772,0.349329205,0.318369453,58950.8,162.6016263,1.147785093,58900,26439.28889,51.41914905,59305,58778,0.983513932,0.000913313,-0.372082799,0.983393533,8.34E-07,0.000288815,0.984760922,0.981785346,0.000249398,0.00010296,0.233098345,0.000257998,1.06E-08,3.26E-05,0.000429997,8.60E-05,0.000498796,0.00020592,0.233098345,0.000515996,4.24E-08,6.51E-05,0.000859993,0.000171999,1,1,0.005237
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,loss_mean_squared_error,4,1,,0,,0,,0,mean_squared_error,1,,0,0.056043095,0.914600015,0.057252061,0.9051833,1.541494119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.93,11.8758349,-0.090848162,20.5,141.0354545,1.18758349,38,0,16.12,10.44589717,-0.038098044,17.5,109.1167677,1.044589717,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087787805,0.027474973,0.551981074,0.078072923,0.000754874,0.002747497,0.14271489,0.053599995,0.6915625,0.241881782,-0.959897542,0.810546875,0.058506796,0.024188178,0.94921875,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984864121,0.000444099,0,0.984864121,1.97E-07,0.000140436,0.985552116,0.984176127,0.91752666,0.018387548,-0.452831554,0.923202614,0.000338102,0.005814653,0.938424493,0.888888889,0.674251806,0.029065839,-0.556190023,0.681028552,0.000844823,0.009191425,0.711386309,0.622119023,0.449776402,0.014661979,-0.824499955,0.453216374,0.000214974,0.004636525,0.467664259,0.421740626,0.121603027,0.010933005,-0.257655432,0.121517028,0.000119531,0.00345732,0.13880289,0.101135191,0.335827313,0.010406904,-0.558111522,0.338923289,0.000108304,0.003290952,0.349157207,0.318541452,58955.8,162.0622651,1.11806756,58911.5,26264.17778,51.24858806,59308,58780,0.983508772,0.000923462,-0.300207329,0.983367733,8.53E-07,0.000292024,0.984778122,0.981785346,0.000318197,0.000181529,-0.127593471,0.000300998,3.30E-08,5.74E-05,0.000601995,0,0.000636395,0.000363058,-0.127593471,0.000601995,1.32E-07,0.000114809,0.00120399,0,1,1,0.005237
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,loss_mean_squared_error,5,1,,0,,0,,0,mean_squared_error,1,,0,0.056044815,0.913900018,0.057255332,0.9051833,1.542166071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,11.94093207,0.087079474,21,142.5858586,1.194093207,41,0,21.34,13.85365065,0.219799241,21,191.9236364,1.385365065,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087972752,0.027303677,0.558172106,0.077815363,0.000745491,0.002730368,0.14162488,0.05517324,0.69140625,0.238396682,-1.009014147,0.8125,0.056832978,0.023839668,0.9296875,0.0859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984898521,0.000435126,-0.074115883,0.984864121,1.89E-07,0.000137599,0.985552116,0.984176127,0.917423461,0.018356273,-0.456553189,0.923288614,0.000336953,0.005804763,0.938424493,0.88871689,0.674234606,0.02919195,-0.550912095,0.681028552,0.00085217,0.009231305,0.711558308,0.622119023,0.449845201,0.014764345,-0.821805658,0.453646371,0.000217986,0.004668896,0.467664259,0.421740626,0.121413829,0.010934343,-0.336752923,0.121517028,0.00011956,0.003457743,0.138458892,0.100619195,0.335500516,0.010465786,-0.579825033,0.338665291,0.000109533,0.003309572,0.348641211,0.318025456,58948.7,167.1593053,1.050142575,58902.5,27942.23333,52.86041367,59307,58770,0.983510492,0.000928865,-0.315954594,0.983384933,8.63E-07,0.000293733,0.984778122,0.981768146,0.000223598,0.000100945,0.989352873,0.000171999,1.02E-08,3.19E-05,0.000429997,8.60E-05,0.000447196,0.00020189,0.989352873,0.000343997,4.08E-08,6.38E-05,0.000859993,0.000171999,1,1,0.005237
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_1.0,1,1,,0,1,1,,0,,0,,0,2.02E+26,0.101000004,2.04E+26,0.102183335,10.02371454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.290994449,0,1.5,1.666666667,0.645497224,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,-2,1,0.25,0.25,1,0,0.75,0.5,-2,1,0.25,0.25,1,0,1,2,2,0,4,1,4,0,1.25,2.5,2,0,6.25,1.25,5,0,0,0,0,0,0,0,0,0,8.68E+25,9.65E+25,0.022465406,8.43E+25,9.31E+51,4.82E+25,1.79E+26,2.654306,0.107421875,0.01953125,0.56,0.10546875,0.00038147,0.009765625,0.1328125,0.0859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.810313
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_1.0,2,1,,0,1,1,,0,,0,,0,nan,0.097999997,nan,0.09871667,1.089088758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666687,0.577350259,-1.732051134,1,0.333333343,0.333333343,1,0,0,0,0,0,0,0,0,0,0.666666687,0.577350259,-1.732051134,1,0.333333343,0.333333343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845464533,1.464387528,1.732050808,0,2.144430831,0.845464533,2.5363936,0,0.109375,0.015625,0,0.109375,0.000244141,0.009021098,0.125,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.810313
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_1.0,3,1,,0,1,1,,0,,0,,0,nan,0.097999997,nan,0.09871667,1.097317159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.577350259,0,0.5,0.333333343,0.288675129,1,0,0.75,0.5,-2,1,0.25,0.25,1,0,0.5,0.577350259,0,0.5,0.333333343,0.288675129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,-2,1,0.25,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E+33,3.08E+33,2,1.3675717,9.46E+66,1.54E+33,6.15E+33,0,0.111328125,0.046929222,1.660896329,0.095703125,0.002202352,0.023464611,0.1796875,0.07421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.810313
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_1.0,4,1,,0,1,1,,0,,0,,0,8.28E+19,0.097999997,8.28E+19,0.10101666,1.40356046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.290994449,0,1.5,1.666666667,0.645497224,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,-2,1,0.25,0.25,1,0,0,0,0,0,0,0,0,0,3.5,4.358898944,0.676172689,2.5,19,2.179449472,9,0,3.75,4.787135539,0.854563038,2.5,22.91666667,2.393567769,10,0,0,0,0,0,0,0,0,0,6.21E+19,4.14E+19,-2,8.28E+19,1.71E+39,2.07E+19,8.28E+19,2.7077491,0.102539063,0.013671875,-0.320699708,0.103515625,0.00018692,0.006835938,0.1171875,0.0859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.810313
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_1.0,5,1,,0,1,1,,0,,0,,0,12.84686192,0.097400002,6.211542037,0.1001,1.440012468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,10.53565375,0,17.5,111,1.755942292,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.22222222,6.498839945,0.183855322,9.5,42.23492063,1.083139991,21,0,0.333333333,0.717137166,1.859244503,0,0.514285714,0.119522861,2,0,66.11111111,41.95765061,0.014320591,66,1760.444444,6.992941768,136,0,66.11111111,41.95765061,0.014320591,66,1760.444444,6.992941768,136,0,0,0,0,0,0,0,0,0,98736.66695,250385.2404,2.986408837,485.112385,62692768622,41730.8734,1110813.6,2.7148223,0.096571181,0.017976297,0.524112973,0.095703125,0.000323147,0.002996049,0.14453125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001547988,0,0,0.001547988,0,0,0.001547988,0.001547988,0.001490655,9.93E-05,-1.732050808,0.001547988,9.86E-09,5.73E-05,0.001547988,0.001375989,0.001375989,0.00029791,-1.732050808,0.001547988,8.88E-08,0.000171999,0.001547988,0.001031992,0.001089325,0.000358044,-1.293342781,0.00120399,1.28E-07,0.000206717,0.001375989,0.000687994,0.000458663,0.000262732,-0.93521953,0.000515996,6.90E-08,0.000151689,0.000687994,0.000171999,0.002407981,0,0,0.002407981,0,0,0.002407981,0.002407981,1,0,0,1,0,0,1,1,0.1,1.70E-17,0,0.1,2.89E-34,9.81E-18,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.810313
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_7.0,1,1,,0,7,1,,0,,0,,0,nan,0.097999997,nan,0.09871667,9.872885227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,2,0,0.25,0.25,1,0,2.25,0.957427108,-0.854563038,2.5,0.916666667,0.478713554,3,1,0.25,0.5,2,0,0.25,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.732050808,0,1.5,3,0.866025404,3,0,1.5,1.732050808,0,1.5,3,0.866025404,3,0,0,0,0,0,0,0,0,0,1.81E+35,3.62E+35,1.999974479,7.92E+32,1.31E+71,1.81E+35,7.24E+35,0,0.075195313,0.028236001,-0.745992537,0.08203125,0.000797272,0.014118,0.09765625,0.0390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.81154
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_7.0,2,1,,0,7,1,,0,,0,,0,nan,0.097999997,nan,0.09871667,1.095345103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036363635,0.188918591,5.093538761,0,0.035690233,0.025473779,1,0,27.94545455,15.93089031,-0.017901822,28,253.793266,2.148120811,53,1,0.036363635,0.188918591,5.093538761,0,0.035690233,0.025473779,1,0,0,0,0,0,0,0,0,0,13.58181818,8.008539214,-0.213933056,15,64.13670034,1.079871207,25,0,13.94545455,8.184036362,0.032844506,14,66.97845118,1.103535238,27,0,125.8909091,78.13513288,0.007430904,126,6105.09899,10.53573917,250,0,192.9454545,119.2778298,0.016598527,191,14227.20067,16.08341928,383,0,0,0,0,0,0,0,0,0,1.85E+29,4.55E+28,-3.858734563,1.94E+29,2.07E+57,6.13E+27,2.11E+29,0,0.099857955,0.017975725,-0.10500062,0.1015625,0.000323127,0.002423846,0.140625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49879601,6.21E-17,0,0.49879601,3.85E-33,2.78E-17,0.49879601,0.49879601,0.497936017,0,0,0.497936017,0,0,0.497936017,0.497936017,0.373409013,0,0,0.373409013,0,0,0.373409013,0.373409013,0.372205022,0,0,0.372205022,0,0,0.372205022,0.372205022,0.372205022,0,0,0.372205022,0,0,0.372205022,0.372205022,0.002407981,0,0,0.002407981,0,0,0.002407981,0.002407981,1,0,0,1,0,0,1,1,0.100151359,2.24E-05,-0.541387051,0.100154799,5.03E-10,1.00E-05,0.100171999,0.100120399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.81154
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_7.0,3,1,,0,7,1,,0,,0,,0,9.39E+29,0.097999997,9.39E+29,0.09871667,1.061537758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,4.760952286,0,8.5,22.66666667,1.190238071,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,2.93257566,0.262828383,3.5,8.6,0.733143915,9,0,0.875,1.5,1.46031746,0,2.25,0.375,4,0,17.9375,12.68315812,0.005430897,17.5,160.8625,3.170789531,35,0,18.625,13.07351011,-0.03665281,18.5,170.9166667,3.268377528,36,0,0,0,0,0,0,0,0,0,6.51E+28,2.34E+29,3.924366694,3.93E+16,5.50E+58,5.86E+28,9.39E+29,2.6883118,0.095214844,0.023904846,0.104783268,0.08984375,0.000571442,0.005976211,0.140625,0.05078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253181975,,,0.253181975,,,0.253181975,0.253181975,0.252321981,,,0.252321981,,,0.252321981,0.252321981,0.252321981,,,0.252321981,,,0.252321981,0.252321981,0.252321981,,,0.252321981,,,0.252321981,0.252321981,0.126074991,,,0.126074991,,,0.126074991,0.126074991,0.085483316,,,0.085483316,,,0.085483316,0.085483316,25609,,,25609,,,25609,25609,0.318919849,,,0.318919849,,,0.318919849,0.318919849,0,,,0,,,0,0,0,,,0,,,0,0,1,1,0.81154
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_7.0,4,1,,0,7,1,,0,,0,,0,9.77298E+13,0.098200001,9.78088E+13,0.09973333,1.457419448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.738612788,0,5,7.5,0.912870929,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111111111,1.96497102,0.18410843,2,3.861111111,0.65499034,5,0,0,0,0,0,0,0,0,0,7.555555556,7.125852775,0.681534943,6,50.77777778,2.375284258,20,0,10,8.674675786,0.384077905,9,75.25,2.891558595,24,0,0,0,0,0,0,0,0,0,9.96227E+13,4.75799E+13,-0.410665889,9.77446E+13,2.26E+27,1.586E+13,1.88869E+14,2.7015202,0.094618056,0.019896754,0.366707415,0.09765625,0.000395881,0.006632251,0.125,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.81154
